SequenceLength,PITName,PurificationName,ProcessStep,Duration_In_Mins
20,2,0,0,540
24,2,0,0,540
19,2,0,0,540
18,1,0,0,489
46,0,0,0,489
38,0,0,0,489
47,0,0,0,489
16,0,0,0,534
20,0,0,0,534
31,0,0,0,534
19,0,0,0,489
27,0,0,0,489
25,0,0,0,489
21,0,0,0,489
44,0,0,0,489
50,0,0,0,489
60,1,0,0,489
14,1,0,0,489
26,0,0,0,534
21,0,0,0,534
17,0,0,0,534
23,0,0,0,534
48,0,0,0,534
58,0,0,0,534
56,0,0,0,534
51,0,0,0,534
57,0,0,0,534
61,1,0,0,534
61,1,0,1,37
59,1,0,0,534
57,1,0,1,37
53,0,0,0,491
22,0,0,0,534
50,1,0,0,534
21,0,0,0,491
24,0,0,0,491
27,0,0,0,491
19,0,0,0,491
32,1,0,0,255
41,1,0,0,255
42,1,0,0,255
48,1,0,0,255
39,1,0,0,255
43,1,0,0,255
36,1,0,0,255
33,1,0,0,255
38,1,0,0,255
40,1,0,0,255
37,1,0,0,255
45,1,0,0,255
27,1,0,0,255
47,1,0,0,255
46,1,0,0,255
44,1,0,0,255
35,1,0,0,255
34,1,0,0,255
31,1,0,0,255
25,1,0,0,255
28,1,0,0,255
40,0,0,0,255
47,0,0,0,255
43,0,0,0,255
28,0,0,0,255
44,0,0,0,255
14,0,0,0,255
14,0,0,2,3
48,0,0,0,255
37,0,0,0,255
28,1,0,1,57
45,1,0,1,57
48,1,0,1,57
29,0,0,0,529
47,0,0,0,529
46,0,0,0,529
23,0,0,0,529
48,0,0,0,529
43,0,0,0,529
44,0,0,0,529
63,1,0,0,529
45,0,0,0,529
34,0,0,0,529
28,0,0,0,529
19,0,0,0,529
30,0,0,0,529
40,0,0,0,529
56,1,0,0,534
58,1,0,0,534
29,2,0,1,43
28,2,0,1,43
32,2,0,1,43
34,2,0,1,43
39,2,0,1,43
35,2,0,1,43
41,2,0,1,43
33,2,0,1,43
36,2,0,1,43
25,2,0,1,43
26,2,0,1,43
30,2,0,1,43
37,2,0,1,43
40,2,0,1,43
31,2,0,1,43
38,2,0,1,43
24,2,0,0,370
45,2,0,0,370
43,0,0,0,321
47,0,0,0,321
48,0,0,0,321
18,0,0,0,321
38,0,0,0,321
18,0,0,1,24
28,1,0,0,321
29,1,0,0,321
56,1,0,0,321
27,1,0,0,321
47,0,0,0,510
16,0,0,0,510
44,0,0,0,510
41,0,0,0,510
43,0,0,0,510
37,0,0,0,510
42,0,0,0,510
33,0,0,0,510
31,0,0,0,510
28,0,0,0,510
39,0,0,0,510
30,0,0,0,510
18,1,0,0,627
27,1,0,0,510
27,0,0,0,568
54,1,0,0,568
53,1,0,0,510
17,1,0,0,510
21,0,0,0,518
16,1,0,0,642
20,1,0,0,518
55,1,0,0,518
26,1,0,0,518
26,0,0,0,543
55,0,0,0,543
16,0,0,0,501
26,1,0,0,501
50,1,0,0,501
19,1,0,0,501
50,2,0,0,465
19,2,0,0,465
57,1,0,0,543
19,0,0,0,409
52,0,0,0,409
18,0,0,0,409
28,0,0,0,409
54,0,0,0,409
49,0,0,0,409
27,0,0,0,409
57,0,0,0,409
57,0,0,1,15
59,0,0,0,409
59,0,0,1,15
58,1,0,0,409
61,1,0,0,409
57,1,0,0,409
53,1,0,0,409
55,1,0,0,409
58,1,0,0,396
57,1,0,0,396
59,1,0,0,396
52,1,0,0,396
50,1,0,0,396
58,1,0,0,423
57,1,0,0,423
51,1,0,0,423
29,0,0,0,432
42,0,0,0,432
48,0,0,0,432
23,0,0,0,432
47,0,0,0,432
39,0,0,0,432
38,0,0,0,432
46,0,0,0,432
40,0,0,0,432
41,0,0,0,432
37,0,0,0,432
44,0,0,0,432
27,0,0,0,432
43,0,0,0,432
60,1,0,1,27
60,1,0,0,312
21,0,0,0,432
45,0,0,0,432
18,0,0,0,432
28,0,0,0,432
26,0,0,0,432
35,0,0,0,432
32,0,0,0,432
40,1,0,0,432
46,1,0,0,432
48,1,0,0,432
32,1,0,0,432
47,1,0,0,432
35,1,0,0,432
42,1,0,0,432
44,1,0,0,432
33,1,0,0,432
39,1,0,0,432
38,1,0,0,432
29,1,0,0,432
43,1,0,0,432
37,1,0,0,432
28,1,0,0,432
41,1,0,0,432
45,1,0,0,432
36,1,0,0,432
31,1,0,0,432
34,1,0,0,432
56,1,0,1,27
48,0,0,0,542
47,0,0,0,447
43,0,0,0,447
46,0,0,0,447
45,0,0,0,447
48,0,0,0,447
44,0,0,0,447
31,0,0,0,447
37,0,0,0,447
21,0,0,0,447
40,0,0,0,447
40,1,0,0,447
37,1,0,0,447
36,1,0,0,447
39,1,0,0,447
43,1,0,0,447
33,1,0,0,447
38,1,0,0,447
26,1,0,0,447
41,1,0,0,447
35,1,0,0,447
34,1,0,0,447
30,1,0,0,447
29,1,0,0,447
17,1,0,0,447
32,1,0,0,447
28,1,0,0,447
44,1,0,0,447
54,1,0,0,542
33,0,0,0,447
32,0,0,0,447
36,0,0,0,447
38,0,0,0,447
51,0,0,0,447
52,0,0,0,447
39,0,0,0,447
42,0,0,0,447
29,0,0,0,447
34,0,0,0,447
23,0,0,0,447
35,0,0,0,447
30,0,0,0,447
41,0,0,0,447
47,1,0,0,447
46,1,0,0,447
48,1,0,0,447
42,1,0,0,447
45,1,0,0,447
31,1,0,0,447
27,1,0,0,447
49,1,0,0,542
56,1,0,0,542
62,1,0,0,542
57,1,0,0,542
25,0,0,0,525
58,1,0,0,525
18,0,0,0,525
23,0,0,0,525
65,1,0,0,525
20,0,0,0,330
22,0,0,0,330
33,0,0,0,330
25,0,0,0,330
30,0,0,0,394
21,1,0,0,330
23,1,0,0,330
25,1,0,0,330
28,0,0,0,394
29,0,0,0,394
26,0,0,0,394
27,0,0,0,394
34,1,0,0,394
47,1,0,0,394
44,1,0,0,394
35,1,0,0,394
42,1,0,0,394
38,1,0,0,394
46,1,0,0,394
26,1,0,0,394
51,1,0,0,394
33,1,0,0,394
43,1,0,0,394
30,1,0,0,394
41,1,0,0,394
40,1,0,0,394
48,1,0,0,394
37,1,0,0,394
31,1,0,0,394
45,1,0,0,394
65,1,0,0,394
39,1,0,0,394
50,1,0,0,394
36,1,0,0,394
26,1,0,0,330
21,1,0,1,15
53,2,0,0,394
51,2,0,0,394
55,2,0,0,394
54,2,0,0,394
50,2,0,0,394
42,2,0,0,278
28,2,0,1,20
47,2,0,1,20
45,2,0,0,278
45,2,0,1,20
44,2,0,0,278
46,2,0,0,278
46,2,0,1,20
53,2,0,0,278
49,2,0,0,278
50,2,0,0,278
52,2,0,0,278
48,2,0,0,278
43,2,0,0,278
22,2,0,0,273
36,2,0,0,273
40,2,0,0,273
30,2,0,0,273
42,2,0,0,273
41,2,0,0,273
37,2,0,0,273
33,2,0,0,273
32,2,0,0,273
27,2,0,0,273
46,2,0,0,273
58,1,0,0,559
51,1,0,0,288
46,1,0,0,288
52,1,0,0,288
26,1,0,0,288
29,0,0,0,391
28,0,0,0,391
48,0,0,0,391
47,0,0,0,391
30,0,0,0,391
50,0,0,0,391
20,0,0,0,391
18,0,0,0,391
16,0,0,0,391
51,0,0,0,391
15,0,0,0,391
21,0,0,0,391
63,1,0,0,517
48,1,0,0,391
45,1,0,0,391
26,1,0,0,456
56,1,0,0,481
49,1,0,0,481
51,1,0,0,456
16,0,0,0,481
23,0,0,0,481
28,1,0,0,481
50,1,0,0,481
29,1,0,2,34
31,1,0,2,34
32,1,0,2,34
36,1,0,2,34
65,1,0,0,535
65,1,0,2,34
41,1,0,2,34
46,1,0,2,34
37,1,0,2,34
42,1,0,2,34
45,1,0,2,34
43,1,0,2,34
39,1,0,2,34
47,1,0,2,34
44,1,0,2,34
51,1,0,2,34
48,1,0,2,34
35,1,0,2,34
40,1,0,2,34
54,1,0,0,535
54,1,0,2,34
34,1,0,2,34
33,1,0,2,34
23,1,0,0,535
23,1,0,2,34
63,1,0,0,535
63,1,0,2,34
38,1,0,2,34
27,1,0,2,34
58,1,0,2,34
53,1,0,2,34
28,1,0,0,436
51,1,0,0,436
58,1,0,0,436
56,1,0,0,436
61,2,0,0,336
34,2,0,0,336
39,2,0,0,336
35,2,0,0,336
32,2,0,0,336
36,2,0,0,336
29,2,0,0,336
31,2,0,0,336
42,2,0,0,336
33,2,0,0,336
24,2,0,0,336
46,2,0,0,336
28,2,0,0,336
60,2,0,0,336
22,2,0,0,336
40,2,0,0,336
43,2,0,0,297
24,0,0,0,298
33,0,0,0,298
20,2,0,0,298
29,2,0,0,298
35,2,0,0,298
21,2,0,0,298
32,2,0,0,298
48,2,0,0,298
37,2,0,0,298
39,2,0,0,298
40,2,0,0,298
41,2,0,0,298
47,2,0,0,298
30,2,0,0,298
43,2,0,0,298
15,1,0,1,15
15,1,0,0,587
17,1,0,0,587
16,1,0,0,641
63,1,0,0,641
60,1,0,0,613
60,1,0,1,16
16,1,0,0,613
53,1,0,0,483
52,1,0,0,483
56,1,0,0,483
58,1,0,0,483
54,1,0,0,483
59,1,0,0,483
57,1,0,0,483
55,1,0,0,483
21,1,0,0,483
34,1,0,1,42
33,1,0,1,42
44,1,0,1,42
28,1,0,1,42
38,1,0,1,42
32,1,0,1,42
39,1,0,1,42
29,1,0,1,42
42,1,0,1,42
37,1,0,1,42
31,1,0,1,42
30,1,0,1,42
41,1,0,1,42
43,1,0,1,42
35,1,0,1,42
36,1,0,1,42
47,1,0,1,42
46,1,0,1,42
45,1,0,1,42
40,1,0,1,42
19,1,0,0,483
48,1,0,1,42
27,1,0,0,421
30,0,0,0,437
31,0,0,0,437
34,0,0,0,437
46,0,0,0,437
40,0,0,0,437
25,0,0,0,437
37,0,0,0,437
41,0,0,0,437
33,0,0,0,437
32,0,0,0,437
48,0,0,0,437
39,0,0,0,437
36,0,0,0,437
44,0,0,0,437
29,0,0,0,437
35,0,0,0,437
43,0,0,0,437
42,0,0,0,437
45,0,0,0,437
38,0,0,0,437
17,0,0,0,437
47,0,0,0,437
58,0,0,0,437
28,0,0,0,437
49,0,0,0,437
21,1,0,0,437
44,1,0,0,512
45,1,0,0,512
26,1,0,0,512
42,1,0,0,512
47,1,0,0,512
56,1,0,0,512
48,1,0,0,512
20,1,0,0,512
40,1,0,2,64
48,1,0,2,64
42,1,0,2,64
47,1,0,2,64
34,1,0,2,64
56,1,0,2,64
44,1,0,2,64
41,1,0,2,64
45,1,0,2,64
46,1,0,2,64
20,1,0,2,64
31,1,0,2,64
35,1,0,2,64
43,1,0,2,64
37,1,0,2,64
39,1,0,2,64
65,1,0,0,537
56,1,0,0,537
59,1,0,0,537
57,1,0,0,537
58,1,0,0,537
62,1,0,0,537
21,1,0,0,537
45,1,0,0,523
47,1,0,0,523
52,1,0,0,523
46,1,0,0,523
43,1,0,0,523
50,1,0,0,523
58,1,0,0,523
51,1,0,0,523
63,1,0,0,523
49,1,0,0,523
54,1,0,0,523
52,0,0,0,383
22,1,0,0,383
49,1,0,0,383
43,2,0,0,383
44,2,0,0,383
49,2,0,0,383
52,2,0,0,383
48,2,0,0,383
50,2,0,0,383
21,2,0,0,383
24,2,0,0,383
21,0,0,0,303
17,0,0,0,303
52,0,0,0,303
27,0,0,0,303
26,0,0,0,303
20,0,0,0,303
23,1,0,1,22
63,0,0,1,10
63,0,0,0,626
64,1,0,0,642
17,1,0,0,642
54,0,0,0,561
60,0,0,0,561
58,0,0,0,561
22,1,0,0,487
23,1,0,0,487
24,1,0,0,487
25,1,0,0,400
23,1,0,0,400
17,1,0,0,400
16,1,0,0,400
19,1,0,0,400
23,1,0,0,358
22,1,0,0,358
19,1,0,0,358
20,1,0,0,358
41,1,0,2,6
36,1,0,2,6
38,1,0,2,6
33,1,0,2,6
39,1,0,2,6
34,1,0,2,6
32,1,0,2,6
40,1,0,2,6
37,1,0,2,6
30,1,0,2,6
42,1,0,2,6
22,1,0,2,6
22,1,0,0,436
31,1,0,2,6
44,1,0,2,6
43,1,0,2,6
29,1,0,2,6
35,1,0,2,6
46,1,0,2,6
19,1,0,0,436
20,1,0,0,436
26,1,0,0,436
44,1,0,0,424
45,1,0,2,6
19,1,0,0,424
19,1,0,2,6
26,1,0,2,6
22,1,0,0,424
23,1,0,0,424
47,1,0,2,6
19,1,0,0,453
28,1,0,2,6
23,1,0,2,6
48,1,0,2,6
20,1,0,0,444
23,1,0,0,444
23,1,0,1,18
16,1,0,0,444
43,1,0,0,443
19,1,0,0,443
19,1,0,1,16
48,1,0,0,443
26,1,0,0,443
47,1,0,0,443
25,1,0,0,443
25,1,0,2,15
24,1,0,2,15
26,1,0,2,15
59,2,0,0,615
24,0,0,1,21
65,1,0,2,15
26,0,0,0,402
45,0,0,0,540
35,0,0,0,540
29,0,0,0,540
44,0,0,0,540
48,0,0,0,540
37,0,0,0,540
43,0,0,0,540
61,1,0,0,540
56,1,0,0,540
53,1,0,0,540
21,1,0,0,540
65,1,0,1,19
24,1,0,0,402
23,1,0,0,402
27,0,0,0,396
44,0,0,0,376
45,0,0,0,376
47,0,0,0,376
46,0,0,0,376
18,0,0,0,376
37,0,0,0,376
36,0,0,0,376
33,0,0,0,376
25,0,0,0,376
42,0,0,0,376
32,0,0,0,376
48,0,0,0,376
43,0,0,0,376
49,1,0,0,376
59,1,0,0,376
47,1,0,0,376
54,1,0,0,376
56,1,0,0,376
51,1,0,0,376
57,1,0,0,376
58,1,0,0,376
63,1,0,0,376
23,1,0,1,21
22,1,0,0,396
34,1,0,0,467
45,1,0,0,467
26,1,0,0,467
31,1,0,0,467
43,1,0,0,467
36,1,0,0,467
48,1,0,0,467
38,1,0,2,74
35,1,0,2,74
32,1,0,2,74
36,1,0,2,74
31,1,0,2,74
39,1,0,2,74
48,1,0,2,74
41,1,0,2,74
40,1,0,2,74
33,1,0,2,74
37,1,0,2,74
43,1,0,2,74
51,1,0,2,74
57,1,0,2,74
34,1,0,2,74
50,1,0,2,74
44,1,0,2,74
46,1,0,2,74
45,1,0,2,74
47,1,0,2,74
29,1,0,2,74
42,1,0,2,74
52,1,0,2,74
20,1,0,2,74
21,1,0,2,74
49,1,0,2,74
65,1,0,2,74
64,1,0,2,74
55,1,0,2,74
30,1,0,2,74
54,1,0,2,74
58,1,0,2,74
53,1,0,2,74
56,1,0,2,74
63,1,0,2,74
54,1,0,2,38
28,1,0,2,74
61,1,0,2,38
26,2,0,2,19
50,2,0,2,19
47,2,0,2,19
36,2,0,2,19
35,2,0,2,19
32,2,0,2,19
30,2,0,2,19
41,2,0,2,19
46,2,0,2,19
45,2,0,2,19
28,2,0,2,19
37,2,0,2,19
40,2,0,2,19
39,2,0,2,19
34,2,0,2,19
33,2,0,2,19
44,2,0,2,19
43,2,0,2,19
31,2,0,2,19
24,2,0,2,19
38,2,0,2,19
18,2,0,2,19
29,2,0,2,19
27,2,0,2,19
42,2,0,2,19
22,2,0,2,19
42,1,0,0,467
38,1,0,0,467
41,1,0,0,467
32,1,0,0,467
35,1,0,0,467
37,1,0,0,467
33,1,0,0,467
40,1,0,0,467
39,1,0,0,467
44,1,0,0,467
34,0,0,2,15
37,0,0,2,15
20,1,0,0,559
47,1,0,0,467
29,1,0,0,467
21,1,0,0,467
46,1,0,0,467
30,1,0,0,467
17,2,0,0,559
21,2,0,0,559
17,0,0,2,15
28,0,0,2,15
30,0,0,2,15
27,0,0,2,15
15,1,0,0,521
19,1,0,0,521
17,1,0,0,521
18,0,0,2,15
26,0,0,0,521
26,0,0,2,15
23,0,0,0,475
48,0,0,0,475
28,0,0,0,475
19,1,0,0,604
64,1,0,0,604
59,1,0,0,475
55,1,0,0,475
19,1,0,0,475
58,1,0,2,12
28,1,0,2,12
23,0,0,0,572
64,1,0,0,572
64,1,0,2,12
22,0,0,0,572
19,0,0,0,572
52,0,0,0,572
56,2,0,0,481
54,1,0,2,12
51,1,0,2,12
26,1,0,2,12
18,1,0,0,445
47,1,0,0,391
46,1,0,0,391
51,1,0,0,391
57,1,0,0,391
49,1,0,0,391
58,1,0,0,391
50,1,0,0,391
59,1,0,0,391
55,1,0,0,391
54,1,0,0,391
56,1,0,0,391
43,1,0,0,391
60,1,0,0,391
35,2,0,2,12
32,2,0,2,12
42,2,0,2,12
33,2,0,2,12
40,2,0,2,12
56,2,0,0,391
56,2,0,2,12
43,2,0,2,12
48,2,0,2,12
34,2,0,2,12
38,2,0,2,12
29,2,0,2,12
37,2,0,2,12
39,2,0,2,12
45,2,0,2,12
36,2,0,2,12
31,2,0,2,12
30,2,0,2,12
28,2,0,2,12
47,2,0,2,12
44,2,0,2,12
54,2,0,0,391
54,2,0,2,12
41,2,0,2,12
30,2,0,2,20
47,2,0,2,20
35,2,0,2,20
18,2,0,0,403
18,2,0,2,20
32,2,0,2,20
44,2,0,2,20
34,2,0,2,20
39,2,0,2,20
33,2,0,2,20
38,2,0,2,20
41,2,0,2,20
31,2,0,2,20
36,2,0,2,20
21,2,0,0,403
21,2,0,2,20
52,2,0,0,403
52,2,0,2,20
40,2,0,2,20
17,2,0,0,403
17,2,0,2,20
29,2,0,2,20
27,2,0,2,20
27,0,0,0,483
46,0,0,0,483
45,0,0,0,483
26,0,0,0,483
43,0,0,0,483
37,0,0,0,483
48,0,0,0,483
47,0,0,0,483
28,0,0,0,483
36,0,0,0,483
41,0,0,0,483
42,0,0,0,483
44,0,0,0,483
32,0,0,0,483
39,0,0,0,483
29,0,0,0,483
33,0,0,0,483
30,0,0,0,483
38,0,0,0,483
19,0,0,0,483
34,0,0,0,483
35,0,0,0,483
31,0,0,0,483
23,0,0,0,483
23,0,0,1,16
40,0,0,0,483
52,0,0,0,483
16,0,0,0,483
16,0,0,1,16
18,0,0,0,483
25,0,0,0,483
21,0,0,0,483
24,0,0,0,483
22,0,0,0,483
20,0,0,0,483
49,0,0,0,483
42,0,0,0,580
52,0,0,0,580
64,2,0,0,580
55,2,0,0,580
59,1,0,0,580
57,1,0,0,580
56,1,0,0,580
20,0,0,1,27
27,0,0,0,493
43,0,0,1,27
30,0,0,0,493
44,0,0,0,367
48,0,0,0,367
59,0,0,0,493
24,0,0,0,367
16,0,0,0,367
26,0,0,0,367
47,0,0,0,367
42,0,0,0,367
28,0,0,0,367
41,0,0,0,367
35,0,0,0,367
43,0,0,0,367
45,0,0,0,367
40,0,0,0,367
53,1,0,0,477
51,1,0,0,477
56,1,0,0,477
50,1,0,0,477
21,2,0,0,477
17,2,0,0,477
51,2,0,0,477
17,0,0,0,581
54,0,0,0,581
16,0,0,0,581
57,1,0,0,581
55,1,0,0,581
65,1,0,0,581
50,1,0,0,560
20,1,0,0,560
57,1,0,0,560
55,1,0,0,560
53,0,0,0,593
64,1,0,0,626
15,1,0,0,626
18,0,0,0,593
19,1,0,0,560
22,1,0,0,560
59,1,0,0,370
58,1,0,0,593
59,1,0,0,593
16,1,0,0,468
23,1,0,0,468
20,2,0,0,471
18,2,0,0,471
64,1,0,0,594
57,1,0,0,594
19,1,0,0,594
27,1,0,0,490
24,1,0,0,490
22,1,0,0,490
64,1,0,0,598
57,1,0,0,598
25,0,0,0,598
15,0,0,0,598
58,1,0,0,598
65,1,0,0,567
54,1,0,0,431
53,1,0,0,431
26,1,0,2,24
29,1,0,2,24
41,1,0,0,492
27,1,0,0,492
26,1,0,0,492
28,1,0,0,492
58,1,0,0,492
21,2,0,0,492
51,2,0,0,492
52,2,0,0,492
46,2,0,0,492
19,2,0,0,492
53,2,0,0,492
45,2,0,0,492
50,2,0,0,492
48,1,0,0,363
29,1,0,0,363
26,1,0,0,363
25,1,0,0,329
64,1,0,0,363
19,1,0,1,14
19,1,0,0,363
49,1,0,0,363
60,1,0,0,363
54,1,0,0,363
62,1,0,1,15
62,1,0,0,363
37,0,0,0,465
47,0,0,0,465
36,0,0,0,465
19,0,0,0,465
43,0,0,0,465
35,0,0,0,465
39,0,0,0,465
48,0,0,0,465
16,0,0,0,465
40,0,0,0,465
41,0,0,0,465
32,0,0,0,465
33,0,0,0,465
44,0,0,0,465
20,1,0,0,465
29,1,0,0,465
23,1,0,0,465
27,0,0,0,465
34,0,0,0,465
38,0,0,0,465
45,0,0,0,465
42,0,0,0,465
31,0,0,0,465
63,1,0,0,627
32,1,0,2,17
37,1,0,2,17
34,1,0,2,17
45,1,0,2,17
38,1,0,2,17
42,1,0,2,17
44,1,0,2,17
40,1,0,2,17
30,1,0,2,17
41,1,0,2,17
36,1,0,2,17
35,1,0,2,17
39,1,0,2,17
31,1,0,2,17
46,1,0,2,17
28,1,0,2,17
33,1,0,2,17
16,0,0,0,412
37,0,0,0,412
30,0,0,0,412
20,0,0,0,412
26,0,0,0,412
28,0,0,0,412
21,0,0,0,412
17,0,0,0,412
24,0,0,0,412
14,0,0,0,412
38,0,0,2,28
43,0,0,2,28
23,0,0,2,28
31,0,0,2,28
22,0,0,2,28
48,0,0,2,28
29,0,0,2,28
33,0,0,2,28
47,0,0,2,28
20,0,0,2,28
25,0,0,2,28
47,2,0,2,28
46,2,0,0,526
46,2,0,2,28
45,2,0,0,526
49,2,0,0,526
49,2,0,2,28
52,2,0,0,526
57,2,0,0,526
57,2,0,2,28
44,2,0,0,526
59,2,0,0,526
59,2,0,2,28
43,2,0,2,28
60,2,0,0,526
60,2,0,2,28
48,2,0,0,526
54,2,0,0,526
54,2,0,2,28
58,2,0,0,526
58,2,0,2,28
50,2,0,0,526
50,2,0,2,28
32,2,0,2,28
53,2,0,0,526
53,2,0,2,28
55,2,0,0,526
55,2,0,2,28
56,2,0,0,526
29,0,0,0,496
22,0,0,0,496
52,2,0,1,15
20,1,0,2,21
19,1,0,0,498
26,1,0,0,498
21,1,0,0,498
19,1,0,0,408
16,0,0,0,472
16,0,0,2,16
40,0,0,2,16
34,0,0,0,472
25,1,0,0,498
52,1,0,0,498
27,1,0,0,498
53,1,0,0,498
55,1,0,0,498
58,1,0,0,498
57,1,0,0,498
59,1,0,0,498
51,1,0,0,498
49,1,0,0,498
48,1,0,2,16
50,1,0,2,16
46,1,0,2,16
57,1,0,2,16
55,1,0,2,16
45,1,0,2,16
53,1,0,0,472
53,1,0,2,16
31,1,0,2,16
53,0,0,0,504
27,1,0,0,504
24,1,0,0,504
23,0,0,0,504
31,0,0,0,482
56,1,0,0,504
51,1,0,0,504
53,1,0,0,504
61,1,0,0,482
62,1,0,0,482
57,1,0,0,482
18,1,0,0,482
54,1,0,0,482
58,1,0,0,482
60,1,0,0,482
43,0,0,0,354
52,0,0,0,354
19,0,0,0,354
36,0,0,0,354
22,0,0,0,354
23,0,0,0,354
20,0,0,0,354
18,0,0,0,354
45,0,0,0,354
24,0,0,0,354
41,0,0,0,354
20,1,0,0,354
25,1,0,0,354
19,2,0,0,272
38,2,0,0,272
40,2,0,0,272
39,2,0,0,272
42,2,0,0,272
32,2,0,0,272
43,2,0,0,272
55,0,0,0,483
49,1,0,0,442
51,1,0,0,442
23,1,0,0,442
52,1,0,0,397
59,1,0,0,397
50,1,0,0,397
22,1,0,0,397
57,1,0,0,397
19,1,0,0,397
26,2,0,0,397
38,2,0,0,397
45,2,0,0,397
47,2,0,0,397
48,2,0,0,397
46,2,0,0,397
43,2,0,0,397
44,2,0,0,397
51,2,0,0,397
42,2,0,0,397
42,1,0,0,414
40,1,0,0,414
52,1,0,0,414
43,1,0,0,414
34,1,0,0,414
38,1,0,0,414
35,1,0,0,414
54,1,0,0,414
49,1,0,0,414
45,1,0,0,414
31,1,0,0,414
44,1,0,0,414
39,1,0,0,414
47,1,0,0,414
41,1,0,0,414
36,1,0,0,414
50,1,0,0,414
46,1,0,0,414
32,1,0,0,414
30,1,0,0,414
33,1,0,0,414
28,1,0,0,414
21,1,0,0,414
29,1,0,0,414
37,1,0,0,414
27,1,0,0,414
48,1,0,0,414
20,0,0,0,414
18,0,0,0,414
48,0,0,0,414
43,0,0,0,414
44,0,0,0,414
47,0,0,0,414
16,0,0,0,414
53,1,0,0,414
27,0,0,0,402
60,1,0,0,558
60,1,0,1,25
42,0,0,0,479
40,0,0,0,479
47,0,0,0,479
41,0,0,0,479
44,0,0,0,479
48,0,0,0,479
36,0,0,0,479
43,0,0,0,479
55,0,0,0,479
30,0,0,0,479
47,0,0,0,558
48,0,0,0,558
61,0,0,0,558
61,0,0,1,11
33,0,0,0,479
19,0,0,0,558
23,0,0,0,558
24,0,0,0,558
14,0,0,0,558
25,0,0,0,558
35,1,0,0,479
38,1,0,0,479
47,1,0,0,479
51,1,0,0,479
39,1,0,0,479
33,1,0,0,479
46,1,0,0,479
42,1,0,0,479
48,1,0,0,479
44,1,0,0,479
41,1,0,0,479
37,1,0,0,479
34,1,0,0,479
40,1,0,0,479
28,1,0,0,479
45,1,0,0,479
54,1,0,0,479
43,1,0,0,479
36,1,0,0,479
31,1,0,0,479
32,1,0,0,479
30,1,0,0,479
29,1,0,0,479
18,1,0,0,479
25,1,0,0,479
55,1,0,1,25
38,1,0,0,502
58,1,0,0,502
59,1,0,0,502
46,1,0,0,502
53,1,0,0,502
33,1,0,0,502
57,1,0,0,502
56,1,0,0,502
32,1,0,0,502
61,1,0,0,502
40,1,0,0,502
43,1,0,0,502
42,1,0,0,502
51,1,0,0,502
55,1,0,0,502
34,1,0,0,502
37,1,0,0,502
52,1,0,0,502
44,1,0,0,502
35,1,0,0,502
48,1,0,0,502
47,1,0,0,502
48,0,0,0,315
44,2,0,0,315
48,2,0,0,315
57,2,0,0,315
18,0,0,0,343
32,0,0,0,343
35,0,0,0,343
30,0,0,0,343
31,2,0,0,343
35,2,0,0,343
27,2,0,0,343
52,2,0,0,343
41,2,0,0,343
51,2,0,0,343
32,2,0,0,343
26,1,0,0,353
51,1,0,0,353
49,1,0,0,353
59,1,0,0,353
52,1,0,0,353
54,1,0,0,353
54,1,0,0,385
58,1,0,0,385
53,1,0,0,385
54,1,0,2,4
56,1,0,2,4
59,1,0,2,4
26,0,0,0,451
17,0,0,0,451
54,0,0,0,451
25,1,0,0,451
22,2,0,0,451
18,2,0,0,451
60,1,0,0,548
16,0,0,0,548
29,0,0,0,548
28,0,0,0,548
31,0,0,0,548
23,0,0,0,548
45,0,0,0,548
22,2,0,0,548
14,1,0,0,510
26,1,0,0,510
23,0,0,0,510
29,0,0,0,510
24,0,0,0,510
27,0,0,0,510
51,1,0,0,510
14,0,0,1,13
14,0,0,0,510
26,0,0,0,510
40,1,0,0,449
41,1,0,0,449
43,1,0,0,449
39,1,0,0,449
51,1,0,0,449
36,1,0,0,449
46,1,0,0,449
38,1,0,0,449
17,1,0,0,449
42,1,0,0,449
31,1,0,0,449
45,1,0,0,449
44,1,0,0,449
34,1,0,0,449
37,1,0,0,449
35,1,0,0,449
33,1,0,0,449
32,1,0,0,449
30,1,0,0,449
47,1,0,0,449
29,1,0,0,449
50,1,0,0,449
48,1,0,0,449
55,1,0,0,449
28,1,0,0,449
52,1,0,0,449
63,1,0,0,452
32,0,0,0,452
24,0,0,0,452
20,0,0,0,452
23,0,0,0,452
50,0,0,0,452
26,0,0,0,452
49,0,0,0,452
14,0,0,1,16
14,0,0,1,17
14,0,0,0,452
16,0,0,0,452
51,0,0,0,452
25,1,0,0,527
56,1,0,0,527
57,1,0,0,527
59,1,0,0,527
17,1,0,0,527
50,1,0,0,527
55,1,0,0,527
35,2,0,0,497
44,2,0,0,497
30,2,0,0,497
36,2,0,0,497
42,2,0,0,497
33,2,0,0,497
39,2,0,0,497
43,2,0,0,497
45,2,0,0,497
47,2,0,0,497
31,2,0,0,497
38,2,0,0,497
46,2,0,0,497
32,2,0,0,497
29,2,0,0,497
48,2,0,0,497
34,2,0,0,497
41,2,0,0,497
37,2,0,0,497
28,2,0,0,497
40,2,0,0,497
26,2,0,0,497
57,2,0,0,497
21,1,0,0,497
55,1,0,0,497
51,1,0,0,497
18,0,0,0,426
51,0,0,0,426
24,0,0,0,426
49,2,0,0,431
23,2,0,0,431
22,0,0,0,426
